Customer_ID,Transaction_Amount,Transaction_Type,Merchant_Category,Location,Transaction_Timestamp,Is_Fraud,Hour
258338,4683.720946938644,ATM Withdrawal,Dining,Miami,2023-01-01 02:38:00,1,2
284064,327.33244389984696,ATM Withdrawal,Retail,Chicago,2023-01-01 02:39:00,0,2
314020,2729.9753397626623,Online,Travel,Houston,2023-01-01 02:40:00,0,2
723094,441.5438992284648,ATM Withdrawal,Dining,Houston,2023-01-01 02:41:00,0,2
997421,2216.621345004467,Online,Travel,Miami,2023-01-01 02:42:00,0,2
715270,1291.6238764758853,POS,Entertainment,Los Angeles,2023-01-01 02:43:00,0,2
745914,4684.832730665325,POS,Dining,New York,2023-01-01 02:44:00,0,2
219176,70.31155499778734,ATM Withdrawal,Retail,Houston,2023-01-01 02:45:00,0,2
318126,1959.062137551578,Online,Grocery,Los Angeles,2023-01-01 02:46:00,0,2
318969,3911.303534786238,ATM Withdrawal,Retail,New York,2023-01-01 02:47:00,0,2
222409,946.3647561940714,Online,Grocery,Miami,2023-01-01 02:48:00,0,2
647707,4078.8630823079334,Online,Grocery,Los Angeles,2023-01-01 02:49:00,0,2
353618,4299.326813684995,POS,Entertainment,Miami,2023-01-01 02:50:00,0,2
869598,3541.4749832306215,POS,Dining,Miami,2023-01-01 02:51:00,0,2
150015,1049.3005662187231,Online,Grocery,Chicago,2023-01-01 02:52:00,0,2
872838,1363.833089624904,ATM Withdrawal,Grocery,Chicago,2023-01-01 02:53:00,0,2
222096,838.8389698333331,ATM Withdrawal,Grocery,Miami,2023-01-01 02:54:00,0,2
731347,924.3983673209914,ATM Withdrawal,Travel,Los Angeles,2023-01-01 02:55:00,0,2
285340,187.27902089449978,Online,Dining,Chicago,2023-01-01 02:56:00,0,2
210687,4287.288830585341,Online,Grocery,New York,2023-01-01 02:57:00,0,2
974371,2644.8689257020396,Online,Dining,New York,2023-01-01 02:58:00,0,2
511357,1642.1573233158226,POS,Travel,Los Angeles,2023-01-01 02:59:00,0,2
835716,1451.4370953367231,Online,Retail,New York,2023-01-01 03:00:00,0,3
205878,2725.7580007556944,ATM Withdrawal,Retail,Miami,2023-01-01 03:01:00,0,3
827270,1636.7906848407956,Online,Grocery,New York,2023-01-01 03:02:00,0,3
298286,4319.271285176688,Online,Travel,Chicago,2023-01-01 03:03:00,0,3
873290,1058.7323880093693,POS,Retail,New York,2023-01-01 03:04:00,0,3
874684,4412.097448107199,POS,Entertainment,New York,2023-01-01 03:05:00,0,3
264899,3322.1418027521286,POS,Entertainment,New York,2023-01-01 03:06:00,0,3
424767,4783.362956172576,POS,Entertainment,Miami,2023-01-01 03:07:00,1,3
961882,80.46067197028871,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 03:08:00,0,3
979858,300.18235072722666,Online,Grocery,Los Angeles,2023-01-01 03:09:00,0,3
479989,2506.968496713183,Online,Retail,Houston,2023-01-01 03:10:00,0,3
515515,4562.332256010081,POS,Grocery,Chicago,2023-01-01 03:11:00,0,3
143585,3655.3207828930745,ATM Withdrawal,Retail,Los Angeles,2023-01-01 03:12:00,0,3
471369,3112.56898293407,ATM Withdrawal,Grocery,Houston,2023-01-01 03:13:00,0,3
164044,162.85276752261788,POS,Travel,New York,2023-01-01 03:14:00,1,3
542296,1774.0481231209835,POS,Dining,Miami,2023-01-01 03:15:00,0,3
209556,1732.535200049772,POS,Entertainment,New York,2023-01-01 03:16:00,1,3
626981,2712.717982888229,Online,Entertainment,Miami,2023-01-01 03:17:00,0,3
981691,1292.8497578370752,POS,Travel,Chicago,2023-01-01 03:18:00,0,3
867595,1339.4427973129114,Online,Grocery,Los Angeles,2023-01-01 03:19:00,0,3
300235,3106.199696383413,POS,Retail,Chicago,2023-01-01 03:20:00,0,3
125939,4723.114878854212,POS,Dining,Los Angeles,2023-01-01 03:21:00,0,3
252906,3302.594622665293,ATM Withdrawal,Retail,Los Angeles,2023-01-01 03:22:00,0,3
642335,3342.30996928527,ATM Withdrawal,Dining,New York,2023-01-01 03:23:00,0,3
388249,4931.142992873637,Online,Retail,Miami,2023-01-01 03:24:00,0,3
175766,771.6234445136016,Online,Dining,New York,2023-01-01 03:25:00,0,3
508923,174.00469713080022,ATM Withdrawal,Travel,Chicago,2023-01-01 03:26:00,0,3
515192,3728.8421839777598,ATM Withdrawal,Travel,Houston,2023-01-01 03:27:00,0,3
668550,2196.7432287834113,Online,Travel,Miami,2023-01-01 03:28:00,0,3
487261,2146.9726569862714,ATM Withdrawal,Grocery,Chicago,2023-01-01 03:29:00,1,3
910208,1130.3903649333465,Online,Dining,Chicago,2023-01-01 03:30:00,0,3
785440,2536.7808873925974,POS,Retail,New York,2023-01-01 03:31:00,0,3
752664,2213.650856905742,ATM Withdrawal,Grocery,Houston,2023-01-01 03:32:00,0,3
554589,1730.5227891924114,Online,Dining,Los Angeles,2023-01-01 03:33:00,0,3
237848,2216.5120708954023,POS,Grocery,Houston,2023-01-01 03:34:00,0,3
717075,1922.2546797608347,ATM Withdrawal,Entertainment,Miami,2023-01-01 03:35:00,0,3
227948,4699.782308657235,Online,Grocery,Houston,2023-01-01 03:36:00,0,3
679304,4901.357029091798,Online,Entertainment,Los Angeles,2023-01-01 03:37:00,0,3
502690,4200.305157896211,Online,Grocery,Miami,2023-01-01 03:38:00,0,3
599046,4952.118384605565,Online,Retail,Los Angeles,2023-01-01 03:39:00,0,3
551269,1332.268548000754,ATM Withdrawal,Entertainment,Chicago,2023-01-01 03:40:00,0,3
121959,4215.4109240451035,POS,Entertainment,Los Angeles,2023-01-01 03:41:00,0,3
760890,2036.111914453592,Online,Entertainment,Los Angeles,2023-01-01 03:42:00,0,3
850216,3731.9513068998785,Online,Travel,Chicago,2023-01-01 03:43:00,0,3
890180,1010.9562399492138,ATM Withdrawal,Dining,Los Angeles,2023-01-01 03:44:00,0,3
328576,4060.72066825783,POS,Dining,New York,2023-01-01 03:45:00,0,3
637833,421.90480865381295,ATM Withdrawal,Grocery,New York,2023-01-01 03:46:00,0,3
265838,1356.4357450484363,ATM Withdrawal,Dining,Houston,2023-01-01 03:47:00,0,3
435674,4110.6533211515425,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 03:48:00,0,3
979989,3737.060313000148,ATM Withdrawal,Entertainment,Los Angeles,2023-01-01 03:49:00,0,3
161087,2508.72754118149,Online,Dining,Houston,2023-01-01 03:50:00,0,3
693128,3365.5999075795935,Online,Grocery,New York,2023-01-01 03:51:00,0,3
218451,931.9422523571685,ATM Withdrawal,Entertainment,Los Angeles,2023-01-01 03:52:00,0,3
547600,3340.479293619668,POS,Travel,New York,2023-01-01 03:53:00,0,3
937437,44.84095587075521,POS,Retail,Los Angeles,2023-01-01 03:54:00,0,3
539792,4166.913257570623,ATM Withdrawal,Dining,Chicago,2023-01-01 03:55:00,0,3
139353,2583.8566019547234,Online,Entertainment,New York,2023-01-01 03:56:00,0,3
293075,4719.672865789861,Online,Retail,Chicago,2023-01-01 03:57:00,0,3
314283,2393.4305152772954,POS,Retail,Houston,2023-01-01 03:58:00,0,3
414877,2168.2709752200735,POS,Grocery,Miami,2023-01-01 03:59:00,0,3
165318,2253.013797927081,ATM Withdrawal,Travel,Chicago,2023-01-01 04:00:00,0,4
865313,1801.8444582751038,POS,Grocery,Chicago,2023-01-01 04:01:00,0,4
582690,837.5420437940564,Online,Travel,New York,2023-01-01 04:02:00,0,4
516880,4211.103321092801,POS,Retail,Houston,2023-01-01 04:03:00,0,4
691460,1948.4816117526825,POS,Retail,Los Angeles,2023-01-01 04:04:00,0,4
840976,2647.8965988033483,Online,Dining,New York,2023-01-01 04:05:00,0,4
881239,104.33514773486498,ATM Withdrawal,Retail,Miami,2023-01-01 04:06:00,0,4
193264,305.96809420642535,POS,Grocery,Los Angeles,2023-01-01 04:07:00,0,4
870746,2987.9302312418336,Online,Grocery,Houston,2023-01-01 04:08:00,0,4
913168,4396.744272155476,ATM Withdrawal,Retail,Miami,2023-01-01 04:09:00,0,4
325281,2469.512160990242,POS,Retail,Chicago,2023-01-01 04:10:00,0,4
737147,829.0480301222913,POS,Travel,Miami,2023-01-01 04:11:00,0,4
998613,585.0559352580146,ATM Withdrawal,Retail,New York,2023-01-01 04:12:00,0,4
494070,4499.441066957655,POS,Retail,Los Angeles,2023-01-01 04:13:00,0,4
452228,3509.6810808062087,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 04:14:00,0,4
531839,4831.146794784729,Online,Grocery,Chicago,2023-01-01 04:15:00,0,4
369536,416.3313636127787,ATM Withdrawal,Grocery,Houston,2023-01-01 04:16:00,0,4
417824,4513.551210841949,ATM Withdrawal,Dining,Los Angeles,2023-01-01 04:17:00,0,4
357426,4228.933401071446,POS,Travel,Chicago,2023-01-01 04:18:00,0,4
277789,4466.459988706148,ATM Withdrawal,Travel,Houston,2023-01-01 04:19:00,0,4
613153,33.78596825266203,POS,Retail,Houston,2023-01-01 04:20:00,0,4
842452,3710.8078852333374,ATM Withdrawal,Retail,Houston,2023-01-01 04:21:00,0,4
937291,2746.9458802373865,Online,Entertainment,Miami,2023-01-01 04:22:00,0,4
225657,2868.0312716233066,Online,Grocery,Los Angeles,2023-01-01 04:23:00,0,4
335167,2348.6639268270146,ATM Withdrawal,Travel,Houston,2023-01-01 04:24:00,0,4
781669,3714.6712041523556,ATM Withdrawal,Entertainment,Houston,2023-01-01 04:25:00,0,4
580671,4999.197255929641,POS,Dining,Los Angeles,2023-01-01 04:26:00,0,4
819094,3554.1391045744463,Online,Dining,Houston,2023-01-01 04:27:00,0,4
170467,3391.861828116418,POS,Grocery,Miami,2023-01-01 04:28:00,0,4
283734,3273.916389822004,POS,Travel,Chicago,2023-01-01 04:29:00,0,4
722794,3477.582290887551,POS,Entertainment,Miami,2023-01-01 04:30:00,0,4
209751,1713.8517748170082,Online,Retail,Chicago,2023-01-01 04:31:00,0,4
481050,1604.4976196137613,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 04:32:00,0,4
911774,3922.768201461179,Online,Grocery,Los Angeles,2023-01-01 04:33:00,0,4
792517,270.17464667806286,POS,Grocery,Chicago,2023-01-01 04:34:00,0,4
561079,3797.4424523259027,POS,Retail,Chicago,2023-01-01 04:35:00,0,4
468452,4070.1387179219946,POS,Grocery,Los Angeles,2023-01-01 04:36:00,1,4
206081,2610.3818081334075,POS,Entertainment,Miami,2023-01-01 04:37:00,0,4
713333,4551.189736588011,ATM Withdrawal,Retail,Houston,2023-01-01 04:38:00,0,4
658986,2368.0717485501864,POS,Dining,New York,2023-01-01 04:39:00,0,4
210078,894.5429071387427,ATM Withdrawal,Dining,New York,2023-01-01 04:40:00,0,4
967055,1810.1862502898307,ATM Withdrawal,Grocery,Miami,2023-01-01 04:41:00,0,4
122671,4529.808192125775,POS,Retail,Los Angeles,2023-01-01 04:42:00,0,4
518400,4968.722750180314,POS,Entertainment,New York,2023-01-01 04:43:00,0,4
455528,2112.1605651124696,ATM Withdrawal,Travel,Chicago,2023-01-01 04:44:00,0,4
710490,838.398495240321,ATM Withdrawal,Entertainment,New York,2023-01-01 04:45:00,0,4
151663,1435.2147547695185,POS,Retail,Los Angeles,2023-01-01 04:46:00,0,4
115708,2768.71523085725,Online,Retail,Chicago,2023-01-01 04:47:00,0,4
978338,2862.619111794347,POS,Entertainment,Los Angeles,2023-01-01 04:48:00,1,4
411955,3152.146736434432,Online,Retail,Miami,2023-01-01 04:49:00,0,4
233883,4177.590095999872,ATM Withdrawal,Grocery,New York,2023-01-01 04:50:00,0,4
418394,3557.5146876816984,Online,Grocery,Los Angeles,2023-01-01 04:51:00,0,4
212547,1307.8969313800221,POS,Grocery,Miami,2023-01-01 04:52:00,0,4
659042,1978.245083176522,ATM Withdrawal,Dining,Miami,2023-01-01 04:53:00,0,4
851102,4199.883836101048,ATM Withdrawal,Retail,Los Angeles,2023-01-01 04:54:00,0,4
862002,3168.7464396755267,ATM Withdrawal,Grocery,Chicago,2023-01-01 04:55:00,1,4
242483,836.2581509823939,Online,Retail,Houston,2023-01-01 04:56:00,0,4
758271,1631.0663263811912,Online,Travel,Houston,2023-01-01 04:57:00,0,4
314835,3956.499107592352,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 04:58:00,0,4
501896,864.610146000286,Online,Travel,Miami,2023-01-01 04:59:00,0,4
184896,3456.7980103402933,POS,Travel,New York,2023-01-01 05:00:00,0,5
577095,2819.8649984767076,Online,Travel,Miami,2023-01-01 05:01:00,0,5
171295,741.63715747372,ATM Withdrawal,Dining,Los Angeles,2023-01-01 05:02:00,0,5
843974,3445.9502255345274,POS,Dining,New York,2023-01-01 05:03:00,0,5
987121,716.0331084225727,ATM Withdrawal,Entertainment,Chicago,2023-01-01 05:04:00,0,5
373255,1995.1857176528576,ATM Withdrawal,Dining,Los Angeles,2023-01-01 05:05:00,0,5
399648,1546.2568229999788,POS,Dining,Miami,2023-01-01 05:06:00,0,5
757162,3451.5997136713527,ATM Withdrawal,Dining,Los Angeles,2023-01-01 05:07:00,0,5
108155,3912.899971250228,POS,Travel,Houston,2023-01-01 05:08:00,0,5
566872,845.7413268697878,Online,Travel,Chicago,2023-01-01 05:09:00,0,5
925816,4060.923729281714,POS,Travel,Miami,2023-01-01 05:10:00,0,5
474705,41.03420969281632,Online,Travel,Los Angeles,2023-01-01 05:11:00,0,5
671542,2652.642443975952,POS,Retail,Los Angeles,2023-01-01 05:12:00,1,5
908350,2586.360504923996,POS,Entertainment,Houston,2023-01-01 05:13:00,0,5
710269,3120.9880466053396,ATM Withdrawal,Travel,Houston,2023-01-01 05:14:00,0,5
654594,1202.3041490217015,Online,Entertainment,Chicago,2023-01-01 05:15:00,0,5
247718,54.23486550135613,POS,Dining,Miami,2023-01-01 05:16:00,0,5
408987,2276.5407661262902,POS,Entertainment,New York,2023-01-01 05:17:00,0,5
745263,361.67402523498134,ATM Withdrawal,Dining,Los Angeles,2023-01-01 05:18:00,0,5
458745,4461.508464600307,ATM Withdrawal,Travel,Los Angeles,2023-01-01 05:19:00,0,5
