Customer_ID,Transaction_Amount,Transaction_Type,Merchant_Category,Location,Transaction_Timestamp,Is_Fraud,Hour
447449,-1.2759685797456335,ATM Withdrawal,Retail,Miami,2023-01-01 00:30:00,0,0
521909,-0.6357297776742289,POS,Entertainment,New York,2023-01-01 00:31:00,0,0
358795,-0.41493598958216416,Online,Entertainment,New York,2023-01-01 00:32:00,0,0
586232,-0.4169340859313481,Online,Travel,Chicago,2023-01-01 00:33:00,0,0
600186,-0.49782321521269524,POS,Grocery,Houston,2023-01-01 00:34:00,0,0
256730,-1.564651812617477,Online,Entertainment,Miami,2023-01-01 00:35:00,0,0
970910,-0.12863218732557866,ATM Withdrawal,Dining,New York,2023-01-01 00:36:00,0,0
484681,1.1582374148002266,ATM Withdrawal,Dining,Los Angeles,2023-01-01 00:37:00,0,0
249503,-1.1094670449853612,Online,Grocery,Houston,2023-01-01 00:38:00,0,0
754811,-1.229480189169081,Online,Grocery,New York,2023-01-01 00:39:00,0,0
627035,-0.10160006782489892,Online,Travel,New York,2023-01-01 00:40:00,0,0
748143,-0.4516854649203642,ATM Withdrawal,Entertainment,Houston,2023-01-01 00:41:00,0,0
552366,0.2076206438444865,Online,Entertainment,Los Angeles,2023-01-01 00:42:00,0,0
165725,1.5415795596194972,Online,Dining,New York,2023-01-01 00:43:00,0,0
229981,0.8977970360994005,ATM Withdrawal,Dining,Houston,2023-01-01 00:44:00,0,0
184654,0.6425215965149746,ATM Withdrawal,Retail,Los Angeles,2023-01-01 00:45:00,0,0
691723,-0.29493431016902544,ATM Withdrawal,Grocery,New York,2023-01-01 00:46:00,0,0
419030,-0.7395154254172158,Online,Grocery,Houston,2023-01-01 00:47:00,0,0
428947,0.13495175442656757,Online,Entertainment,Los Angeles,2023-01-01 00:48:00,0,0
655839,1.3284787812649987,POS,Retail,Miami,2023-01-01 00:49:00,0,0
373538,1.2983932709583073,POS,Travel,New York,2023-01-01 00:50:00,0,0
431236,-0.19266243326563937,ATM Withdrawal,Grocery,Houston,2023-01-01 00:51:00,0,0
628178,-0.8817634319260316,ATM Withdrawal,Entertainment,Miami,2023-01-01 00:52:00,0,0
665894,-0.9539460496149346,ATM Withdrawal,Entertainment,Chicago,2023-01-01 00:53:00,0,0
589492,-1.6155978793570718,Online,Entertainment,Chicago,2023-01-01 00:54:00,0,0
356840,1.1805608438267448,POS,Dining,Los Angeles,2023-01-01 00:55:00,0,0
573254,-0.8173890706496602,ATM Withdrawal,Entertainment,Chicago,2023-01-01 00:56:00,0,0
449457,-0.4918081745853193,Online,Retail,Los Angeles,2023-01-01 00:57:00,0,0
765987,1.0649073172026153,Online,Retail,Miami,2023-01-01 00:58:00,0,0
370936,-1.318112431466762,Online,Travel,Los Angeles,2023-01-01 00:59:00,0,0
339931,-0.1383103912644222,Online,Dining,Los Angeles,2023-01-01 01:00:00,0,1
339629,-1.310099805047095,Online,Retail,Miami,2023-01-01 01:01:00,0,1
305041,-0.20533967415017076,POS,Entertainment,Miami,2023-01-01 01:02:00,0,1
798361,-1.5701251192508552,Online,Travel,Miami,2023-01-01 01:03:00,0,1
831912,0.05666500136068361,ATM Withdrawal,Dining,Miami,2023-01-01 01:04:00,0,1
517113,1.018206157193958,ATM Withdrawal,Retail,Houston,2023-01-01 01:05:00,0,1
168148,0.6053116285946907,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 01:06:00,0,1
877089,0.027434237056258616,ATM Withdrawal,Travel,Los Angeles,2023-01-01 01:07:00,0,1
748531,1.1324796731215903,ATM Withdrawal,Travel,Chicago,2023-01-01 01:08:00,0,1
351995,-0.945497073302149,Online,Dining,Los Angeles,2023-01-01 01:09:00,0,1
778843,1.1395249894881219,POS,Travel,New York,2023-01-01 01:10:00,0,1
672843,-0.7775375324819118,ATM Withdrawal,Dining,New York,2023-01-01 01:11:00,0,1
356508,-0.47975048114690727,POS,Grocery,New York,2023-01-01 01:12:00,0,1
903591,-1.2890464838051097,Online,Dining,New York,2023-01-01 01:13:00,0,1
996942,-1.3812821811528653,POS,Travel,Los Angeles,2023-01-01 01:14:00,0,1
206530,1.4898427119149982,Online,Retail,Miami,2023-01-01 01:15:00,0,1
704365,-1.0762317833993515,Online,Travel,Chicago,2023-01-01 01:16:00,0,1
922352,-0.5806813988549077,ATM Withdrawal,Travel,Miami,2023-01-01 01:17:00,0,1
560337,0.09652838969551848,ATM Withdrawal,Dining,Los Angeles,2023-01-01 01:18:00,0,1
824839,-0.5302993242720221,ATM Withdrawal,Dining,Chicago,2023-01-01 01:19:00,0,1
905889,1.2755405437896317,ATM Withdrawal,Travel,New York,2023-01-01 01:20:00,0,1
559773,1.3812821390454155,POS,Retail,Los Angeles,2023-01-01 01:21:00,0,1
308261,-0.6059423124600818,POS,Travel,Miami,2023-01-01 01:22:00,0,1
864469,-1.4149154408883309,Online,Travel,Chicago,2023-01-01 01:23:00,0,1
441097,-1.0064554352933814,POS,Entertainment,Los Angeles,2023-01-01 01:24:00,0,1
415139,-0.09281105855303401,Online,Retail,Los Angeles,2023-01-01 01:25:00,0,1
271829,-0.7356386315162393,Online,Travel,Houston,2023-01-01 01:26:00,0,1
371836,-0.16514851281824655,Online,Grocery,Los Angeles,2023-01-01 01:27:00,0,1
538974,0.8902497384788116,Online,Retail,Houston,2023-01-01 01:28:00,0,1
302283,-0.2786779685457121,ATM Withdrawal,Retail,Los Angeles,2023-01-01 01:29:00,0,1
296769,-1.051961461692505,Online,Retail,Chicago,2023-01-01 01:30:00,0,1
661353,-0.49537479398391693,ATM Withdrawal,Retail,Chicago,2023-01-01 01:31:00,0,1
323165,0.8358867995097534,Online,Dining,Los Angeles,2023-01-01 01:32:00,0,1
723587,-0.2668398866473131,ATM Withdrawal,Retail,New York,2023-01-01 01:33:00,0,1
635822,-0.8702925118329904,ATM Withdrawal,Dining,Los Angeles,2023-01-01 01:34:00,0,1
587879,-0.2552582535500767,POS,Retail,New York,2023-01-01 01:35:00,0,1
664685,-0.16053438402348388,POS,Grocery,Chicago,2023-01-01 01:36:00,0,1
882038,-0.7083360672886978,Online,Entertainment,New York,2023-01-01 01:37:00,0,1
453531,1.709661070478561,ATM Withdrawal,Dining,Los Angeles,2023-01-01 01:38:00,0,1
363160,0.9211011363969045,Online,Entertainment,Chicago,2023-01-01 01:39:00,0,1
679879,0.6611822307026228,POS,Dining,Los Angeles,2023-01-01 01:40:00,0,1
320884,1.2227542565959635,Online,Dining,Los Angeles,2023-01-01 01:41:00,0,1
123247,0.5711582656128689,POS,Retail,Houston,2023-01-01 01:42:00,0,1
124300,1.0018533919447399,ATM Withdrawal,Travel,Chicago,2023-01-01 01:43:00,0,1
567281,-0.30672956304336924,ATM Withdrawal,Retail,Miami,2023-01-01 01:44:00,0,1
707086,-0.00298398188805809,ATM Withdrawal,Travel,New York,2023-01-01 01:45:00,0,1
633556,-1.5706202284950919,ATM Withdrawal,Retail,Chicago,2023-01-01 01:46:00,0,1
448951,-0.7627285066516585,Online,Retail,Houston,2023-01-01 01:47:00,0,1
374329,-0.46064299361016653,ATM Withdrawal,Grocery,New York,2023-01-01 01:48:00,0,1
819064,0.4295689952815111,POS,Grocery,Houston,2023-01-01 01:49:00,0,1
842139,-0.12801610501704516,Online,Grocery,Miami,2023-01-01 01:50:00,0,1
532315,0.36860295012784544,POS,Entertainment,New York,2023-01-01 01:51:00,0,1
616588,0.7333525547941356,POS,Dining,Chicago,2023-01-01 01:52:00,0,1
336584,-1.5854112874729023,ATM Withdrawal,Dining,Miami,2023-01-01 01:53:00,0,1
662332,-0.8400725769143296,Online,Retail,Chicago,2023-01-01 01:54:00,0,1
937646,-1.1421852558435102,POS,Dining,Chicago,2023-01-01 01:55:00,0,1
476896,-1.0849560040924764,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 01:56:00,0,1
148984,0.006537230819908968,ATM Withdrawal,Grocery,New York,2023-01-01 01:57:00,0,1
402918,0.8255052558800693,Online,Travel,Miami,2023-01-01 01:58:00,0,1
364712,-0.7899383870134569,Online,Travel,Chicago,2023-01-01 01:59:00,0,1
220151,1.1175788031871836,ATM Withdrawal,Entertainment,Miami,2023-01-01 02:00:00,0,2
555808,1.3527275978884585,Online,Dining,New York,2023-01-01 02:01:00,0,2
233767,-0.5210785383754017,Online,Travel,Chicago,2023-01-01 02:02:00,0,2
748663,0.6228071228347184,ATM Withdrawal,Dining,Chicago,2023-01-01 02:03:00,0,2
803550,-1.3283982522546458,Online,Travel,New York,2023-01-01 02:04:00,0,2
236330,0.8395072446399103,Online,Entertainment,New York,2023-01-01 02:05:00,0,2
580754,-1.1625165239410409,ATM Withdrawal,Grocery,Chicago,2023-01-01 02:06:00,0,2
401648,0.6437582450950106,ATM Withdrawal,Retail,Los Angeles,2023-01-01 02:07:00,0,2
788519,-0.2743158385680806,POS,Retail,Los Angeles,2023-01-01 02:08:00,0,2
113986,1.477204135281107,ATM Withdrawal,Retail,Houston,2023-01-01 02:09:00,0,2
686146,-0.12715411055228182,POS,Retail,Los Angeles,2023-01-01 02:10:00,0,2
229312,-1.6262669572011654,Online,Grocery,Los Angeles,2023-01-01 02:11:00,0,2
112666,-0.07111013156553876,ATM Withdrawal,Travel,Los Angeles,2023-01-01 02:12:00,0,2
400804,1.0174766681253187,Online,Entertainment,Miami,2023-01-01 02:13:00,0,2
234633,0.5043040959725459,ATM Withdrawal,Entertainment,Chicago,2023-01-01 02:14:00,0,2
388998,1.6081087817462159,ATM Withdrawal,Retail,Houston,2023-01-01 02:15:00,1,2
950937,1.1826639685373288,ATM Withdrawal,Retail,New York,2023-01-01 02:16:00,0,2
728776,0.08753824404890774,POS,Retail,Houston,2023-01-01 02:17:00,0,2
807611,-1.0190334027089691,ATM Withdrawal,Retail,Chicago,2023-01-01 02:18:00,0,2
384806,-1.7200681019349249,ATM Withdrawal,Dining,Chicago,2023-01-01 02:19:00,0,2
894824,1.6571638699161506,POS,Travel,Miami,2023-01-01 02:20:00,0,2
130535,1.5113087365911042,ATM Withdrawal,Retail,Miami,2023-01-01 02:21:00,0,2
475713,-0.7852118483838285,POS,Travel,New York,2023-01-01 02:22:00,0,2
938688,0.4736393257197396,Online,Entertainment,Houston,2023-01-01 02:23:00,0,2
451279,0.7883722728855229,POS,Travel,Houston,2023-01-01 02:24:00,0,2
921654,0.2654777230221533,Online,Dining,Los Angeles,2023-01-01 02:25:00,0,2
701661,1.1815892626100009,ATM Withdrawal,Entertainment,Houston,2023-01-01 02:26:00,0,2
747972,-1.4640253244394883,POS,Retail,New York,2023-01-01 02:27:00,0,2
589570,1.3666881217523132,Online,Retail,Houston,2023-01-01 02:28:00,0,2
556551,-0.3776353569803935,Online,Entertainment,New York,2023-01-01 02:29:00,0,2
373109,-0.07103757058584349,POS,Retail,Los Angeles,2023-01-01 02:30:00,0,2
124538,-0.19536392878978023,ATM Withdrawal,Retail,Chicago,2023-01-01 02:31:00,0,2
994498,0.10390893420885175,Online,Retail,Miami,2023-01-01 02:32:00,0,2
301664,0.3351677117104759,POS,Entertainment,Chicago,2023-01-01 02:33:00,0,2
591234,0.7230351173233927,Online,Dining,New York,2023-01-01 02:34:00,0,2
999684,0.08196676905583852,Online,Dining,Miami,2023-01-01 02:35:00,0,2
239182,0.634621106693402,POS,Travel,New York,2023-01-01 02:36:00,0,2
572525,-0.5633884416079405,POS,Dining,Los Angeles,2023-01-01 02:37:00,0,2
258338,1.505642160238049,ATM Withdrawal,Dining,Miami,2023-01-01 02:38:00,1,2
284064,-1.509990709214397,ATM Withdrawal,Retail,Chicago,2023-01-01 02:39:00,0,2
314020,0.15319632868780747,Online,Travel,Houston,2023-01-01 02:40:00,0,2
723094,-1.4309298498542344,ATM Withdrawal,Dining,Houston,2023-01-01 02:41:00,0,2
997421,-0.2021638920954548,Online,Travel,Miami,2023-01-01 02:42:00,0,2
715270,-0.84247702493687,POS,Entertainment,Los Angeles,2023-01-01 02:43:00,0,2
745914,1.5064117728535353,POS,Dining,New York,2023-01-01 02:44:00,0,2
219176,-1.687908872428784,ATM Withdrawal,Retail,Houston,2023-01-01 02:45:00,0,2
318126,-0.38045469680290084,Online,Grocery,Los Angeles,2023-01-01 02:46:00,0,2
318969,0.9709498720274422,ATM Withdrawal,Retail,New York,2023-01-01 02:47:00,0,2
222409,-1.0814765427424564,Online,Grocery,Miami,2023-01-01 02:48:00,0,2
647707,1.0869400043915627,Online,Grocery,Los Angeles,2023-01-01 02:49:00,0,2
353618,1.2395521220663395,POS,Entertainment,Miami,2023-01-01 02:50:00,0,2
869598,0.7149426000967702,POS,Dining,Miami,2023-01-01 02:51:00,0,2
150015,-1.0102210493589987,Online,Grocery,Chicago,2023-01-01 02:52:00,0,2
872838,-0.792491474635839,ATM Withdrawal,Grocery,Chicago,2023-01-01 02:53:00,0,2
222096,-1.1559093660402358,ATM Withdrawal,Grocery,Miami,2023-01-01 02:54:00,0,2
731347,-1.0966823868178017,ATM Withdrawal,Travel,Los Angeles,2023-01-01 02:55:00,0,2
285340,-1.60694021351128,Online,Dining,Chicago,2023-01-01 02:56:00,0,2
210687,1.2312190412375967,Online,Grocery,New York,2023-01-01 02:57:00,0,2
974371,0.09428291922870705,Online,Dining,New York,2023-01-01 02:58:00,0,2
511357,-0.5998264478830534,POS,Travel,Los Angeles,2023-01-01 02:59:00,0,2
835716,-0.7318491515427582,Online,Retail,New York,2023-01-01 03:00:00,0,3
205878,0.15027695037199268,ATM Withdrawal,Retail,Miami,2023-01-01 03:01:00,0,3
827270,-0.6035414084226082,Online,Grocery,New York,2023-01-01 03:02:00,0,3
298286,1.2533583296055097,Online,Travel,Chicago,2023-01-01 03:03:00,0,3
873290,-1.0036920375890774,POS,Retail,New York,2023-01-01 03:04:00,0,3
874684,1.3176155986445615,POS,Entertainment,New York,2023-01-01 03:05:00,0,3
264899,0.5631130862801978,POS,Entertainment,New York,2023-01-01 03:06:00,0,3
424767,1.5746175782969583,POS,Entertainment,Miami,2023-01-01 03:07:00,1,3
961882,-1.6808833257593712,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 03:08:00,0,3
979858,-1.5287848808827271,Online,Grocery,Los Angeles,2023-01-01 03:09:00,0,3
479989,-0.001176213050314786,Online,Retail,Houston,2023-01-01 03:10:00,0,3
515515,1.421612986511089,POS,Grocery,Chicago,2023-01-01 03:11:00,0,3
143585,0.7937503407910889,ATM Withdrawal,Retail,Los Angeles,2023-01-01 03:12:00,0,3
471369,0.41804000945375636,ATM Withdrawal,Grocery,Houston,2023-01-01 03:13:00,0,3
164044,-1.6238488552668167,POS,Travel,New York,2023-01-01 03:14:00,1,3
542296,-0.5085273750860849,POS,Dining,Miami,2023-01-01 03:15:00,0,3
209556,-0.5372639616493062,POS,Entertainment,New York,2023-01-01 03:16:00,1,3
626981,0.14125022870289786,Online,Entertainment,Miami,2023-01-01 03:17:00,0,3
981691,-0.8416284302524715,POS,Travel,Chicago,2023-01-01 03:18:00,0,3
867595,-0.8093752229838783,Online,Grocery,Los Angeles,2023-01-01 03:19:00,0,3
300235,0.41363098352236294,POS,Retail,Chicago,2023-01-01 03:20:00,0,3
125939,1.5329119126622626,POS,Dining,Los Angeles,2023-01-01 03:21:00,0,3
252906,0.5495818966872931,ATM Withdrawal,Retail,Los Angeles,2023-01-01 03:22:00,0,3
642335,0.5770741427542718,ATM Withdrawal,Dining,New York,2023-01-01 03:23:00,0,3
388249,1.6769156942280206,Online,Retail,Miami,2023-01-01 03:24:00,0,3
175766,-1.2024381242881066,Online,Dining,New York,2023-01-01 03:25:00,0,3
508923,-1.616129129291781,ATM Withdrawal,Travel,Chicago,2023-01-01 03:26:00,0,3
515192,0.8446442299757929,ATM Withdrawal,Travel,Houston,2023-01-01 03:27:00,0,3
668550,-0.21592416637246095,Online,Travel,Miami,2023-01-01 03:28:00,0,3
487261,-0.2503769641746322,ATM Withdrawal,Grocery,Chicago,2023-01-01 03:29:00,1,3
910208,-0.9540880708125438,Online,Dining,Chicago,2023-01-01 03:30:00,0,3
785440,0.019460886966611596,POS,Retail,New York,2023-01-01 03:31:00,0,3
752664,-0.20422015992891,ATM Withdrawal,Grocery,Houston,2023-01-01 03:32:00,0,3
554589,-0.5386570174624106,Online,Dining,Los Angeles,2023-01-01 03:33:00,0,3
237848,-0.20223953516421364,POS,Grocery,Houston,2023-01-01 03:34:00,0,3
717075,-0.40593400827324433,ATM Withdrawal,Entertainment,Miami,2023-01-01 03:35:00,0,3
227948,1.516760353735475,Online,Grocery,Houston,2023-01-01 03:36:00,0,3
679304,1.6562968877634046,Online,Entertainment,Los Angeles,2023-01-01 03:37:00,0,3
502690,1.171006132704747,Online,Grocery,Miami,2023-01-01 03:38:00,0,3
599046,1.6914355380647947,Online,Retail,Los Angeles,2023-01-01 03:39:00,0,3
551269,-0.8143414701457871,ATM Withdrawal,Entertainment,Chicago,2023-01-01 03:40:00,0,3
121959,1.1814628320751288,POS,Entertainment,Los Angeles,2023-01-01 03:41:00,0,3
760890,-0.3271183518815026,Online,Entertainment,Los Angeles,2023-01-01 03:42:00,0,3
850216,0.8467964653130612,Online,Travel,Chicago,2023-01-01 03:43:00,0,3
890180,-1.0367642308440022,ATM Withdrawal,Dining,Los Angeles,2023-01-01 03:44:00,0,3
328576,1.0743812392349328,POS,Dining,New York,2023-01-01 03:45:00,0,3
637833,-1.44452466285628,ATM Withdrawal,Grocery,New York,2023-01-01 03:46:00,0,3
265838,-0.7976121555475393,ATM Withdrawal,Dining,Houston,2023-01-01 03:47:00,0,3
435674,1.108946234808722,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 03:48:00,0,3
979989,0.8503330843991362,ATM Withdrawal,Entertainment,Los Angeles,2023-01-01 03:49:00,0,3
161087,4.145436244111884e-05,Online,Dining,Houston,2023-01-01 03:50:00,0,3
693128,0.5931961905006763,Online,Grocery,New York,2023-01-01 03:51:00,0,3
218451,-1.0914602658654127,ATM Withdrawal,Entertainment,Los Angeles,2023-01-01 03:52:00,0,3
547600,0.5758068899124636,POS,Travel,New York,2023-01-01 03:53:00,0,3
937437,-1.7055404440571056,POS,Retail,Los Angeles,2023-01-01 03:54:00,0,3
539792,1.1478911804627503,ATM Withdrawal,Dining,Chicago,2023-01-01 03:55:00,0,3
139353,0.0520482175243619,Online,Entertainment,New York,2023-01-01 03:56:00,0,3
293075,1.5305292400134154,Online,Retail,Chicago,2023-01-01 03:57:00,0,3
314283,-0.07977087202311092,POS,Retail,Houston,2023-01-01 03:58:00,0,3
414877,-0.2356335801800439,POS,Grocery,Miami,2023-01-01 03:59:00,0,3
165318,-0.17697186040294557,ATM Withdrawal,Travel,Chicago,2023-01-01 04:00:00,0,4
865313,-0.4892858538391596,POS,Grocery,Chicago,2023-01-01 04:01:00,0,4
582690,-1.1568071401461408,Online,Travel,New York,2023-01-01 04:02:00,0,4
516880,1.1784809701400751,POS,Retail,Houston,2023-01-01 04:03:00,0,4
691460,-0.3877788786000436,POS,Retail,Los Angeles,2023-01-01 04:04:00,0,4
840976,0.09637877236850236,Online,Dining,New York,2023-01-01 04:05:00,0,4
881239,-1.6643566422906262,ATM Withdrawal,Retail,Miami,2023-01-01 04:06:00,0,4
193264,-1.5247798023187007,POS,Grocery,Los Angeles,2023-01-01 04:07:00,0,4
870746,0.33176103866213724,Online,Grocery,Houston,2023-01-01 04:08:00,0,4
913168,1.3069876342152629,ATM Withdrawal,Retail,Miami,2023-01-01 04:09:00,0,4
325281,-0.02710469878948951,POS,Retail,Chicago,2023-01-01 04:10:00,0,4
737147,-1.1626869708371563,POS,Travel,Miami,2023-01-01 04:11:00,0,4
998613,-1.331586181879978,ATM Withdrawal,Retail,New York,2023-01-01 04:12:00,0,4
494070,1.3780776735395412,POS,Retail,Los Angeles,2023-01-01 04:13:00,0,4
452228,0.6929338336306156,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 04:14:00,0,4
531839,1.6076950952004445,Online,Grocery,Chicago,2023-01-01 04:15:00,0,4
369536,-1.4483827815824004,ATM Withdrawal,Grocery,Houston,2023-01-01 04:16:00,0,4
417824,1.3878451710114723,ATM Withdrawal,Dining,Los Angeles,2023-01-01 04:17:00,0,4
357426,1.1908235275614485,POS,Travel,Chicago,2023-01-01 04:18:00,0,4
277789,1.3552471056102002,ATM Withdrawal,Travel,Houston,2023-01-01 04:19:00,0,4
613153,-1.7131930636545674,POS,Retail,Houston,2023-01-01 04:20:00,0,4
842452,0.8321603057267801,ATM Withdrawal,Retail,Houston,2023-01-01 04:21:00,0,4
937291,0.1649438850942788,Online,Entertainment,Miami,2023-01-01 04:22:00,0,4
225657,0.24876310507871885,Online,Grocery,Los Angeles,2023-01-01 04:23:00,0,4
335167,-0.11075975088222736,ATM Withdrawal,Travel,Houston,2023-01-01 04:24:00,0,4
781669,0.8348346198999177,ATM Withdrawal,Entertainment,Houston,2023-01-01 04:25:00,0,4
580671,1.7240250538351567,POS,Dining,Los Angeles,2023-01-01 04:26:00,0,4
819094,0.7237091140476114,Online,Dining,Houston,2023-01-01 04:27:00,0,4
170467,0.6113755403751319,POS,Grocery,Miami,2023-01-01 04:28:00,0,4
283734,0.5297298973672813,POS,Travel,Chicago,2023-01-01 04:29:00,0,4
722794,0.6707140141905379,POS,Entertainment,Miami,2023-01-01 04:30:00,0,4
209751,-0.5501972322257431,Online,Retail,Chicago,2023-01-01 04:31:00,0,4
481050,-0.6258957115078557,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 04:32:00,0,4
911774,0.9788860847041014,Online,Grocery,Los Angeles,2023-01-01 04:33:00,0,4
792517,-1.5495571831244432,POS,Grocery,Chicago,2023-01-01 04:34:00,0,4
561079,0.8921315520866684,POS,Retail,Chicago,2023-01-01 04:35:00,0,4
468452,1.0809007174939493,POS,Grocery,Los Angeles,2023-01-01 04:36:00,1,4
206081,0.07040982222643238,POS,Entertainment,Miami,2023-01-01 04:37:00,0,4
713333,1.4138997745709077,ATM Withdrawal,Retail,Houston,2023-01-01 04:38:00,0,4
658986,-0.09732502965108726,POS,Dining,New York,2023-01-01 04:39:00,0,4
210078,-1.1173493009360937,ATM Withdrawal,Dining,New York,2023-01-01 04:40:00,0,4
967055,-0.48351139589717435,ATM Withdrawal,Grocery,Miami,2023-01-01 04:41:00,0,4
122671,1.3990987786920965,POS,Retail,Los Angeles,2023-01-01 04:42:00,0,4
518400,1.7029296163750027,POS,Entertainment,New York,2023-01-01 04:43:00,0,4
455528,-0.27447501889032294,ATM Withdrawal,Travel,Chicago,2023-01-01 04:44:00,0,4
710490,-1.1562142767845183,ATM Withdrawal,Entertainment,New York,2023-01-01 04:45:00,0,4
151663,-0.7430787798001531,POS,Retail,Los Angeles,2023-01-01 04:46:00,0,4
115708,0.18001333292477004,Online,Retail,Chicago,2023-01-01 04:47:00,0,4
978338,0.24501663318725297,POS,Entertainment,Los Angeles,2023-01-01 04:48:00,1,4
411955,0.4454370091179334,Online,Retail,Miami,2023-01-01 04:49:00,0,4
233883,1.1552820329743245,ATM Withdrawal,Grocery,New York,2023-01-01 04:50:00,0,4
418394,0.7260458017339133,Online,Grocery,Los Angeles,2023-01-01 04:51:00,0,4
212547,-0.8312122905769552,POS,Grocery,Miami,2023-01-01 04:52:00,0,4
659042,-0.3671756420723258,ATM Withdrawal,Dining,Miami,2023-01-01 04:53:00,0,4
851102,1.17071448014593,ATM Withdrawal,Retail,Los Angeles,2023-01-01 04:54:00,0,4
862002,0.4569278600101536,ATM Withdrawal,Grocery,Chicago,2023-01-01 04:55:00,1,4
242483,-1.1576958922308098,Online,Retail,Houston,2023-01-01 04:56:00,0,4
758271,-0.6075039942928239,Online,Travel,Houston,2023-01-01 04:57:00,0,4
314835,1.002235707717436,ATM Withdrawal,Grocery,Los Angeles,2023-01-01 04:58:00,0,4
501896,-1.1380697252737382,Online,Travel,Miami,2023-01-01 04:59:00,0,4
184896,0.6563264636902758,POS,Travel,New York,2023-01-01 05:00:00,0,5
577095,0.21542085463466712,Online,Travel,Miami,2023-01-01 05:01:00,0,5
171295,-1.2231956009840497,ATM Withdrawal,Dining,Los Angeles,2023-01-01 05:02:00,0,5
843974,0.6488172765738848,POS,Dining,New York,2023-01-01 05:03:00,0,5
987121,-1.2409195509613882,ATM Withdrawal,Entertainment,Chicago,2023-01-01 05:04:00,0,5
373255,-0.35544878756415194,ATM Withdrawal,Dining,Los Angeles,2023-01-01 05:05:00,0,5
399648,-0.6662118725869477,POS,Dining,Miami,2023-01-01 05:06:00,0,5
757162,0.652728034787737,ATM Withdrawal,Dining,Los Angeles,2023-01-01 05:07:00,0,5
108155,0.9720549769260167,POS,Travel,Houston,2023-01-01 05:08:00,0,5
566872,-1.1511313314959546,Online,Travel,Chicago,2023-01-01 05:09:00,0,5
925816,1.0745218046362284,POS,Travel,Miami,2023-01-01 05:10:00,0,5
474705,-1.708175596751097,Online,Travel,Los Angeles,2023-01-01 05:11:00,0,5
671542,0.09966399972732336,POS,Retail,Los Angeles,2023-01-01 05:12:00,1,5
